,TF,Target
36531,FOS,COL8A2
36532,HDAC1,CRLF3
36533,FOXM1,PLAC8L1
36534,KLF1,RUFY4
36535,GATA1,MAML3
36536,EGR2,RP11-367N14.2
36537,PBX3,RP11-708J19.1
36538,ERG,RBM22
36539,HDAC1,DRAXIN
36540,GATA1,C1QC
36541,STAT1,CRACR2B
36542,BCL3,RPS6KA2
36543,TCF3,MEF2C-AS1
36544,CEBPB,IFI35
36545,FOXM1,RP11-108M9.6
36546,MAX,PLOD3
36547,ETS1,VRK3
36548,GATA1,KIF3B
36549,STAT1,JDP2
36550,VDR,SLITRK4
36551,FOXM1,SIAE
36552,MAX,ITPR3
36553,ERG,CHPF
36554,MAX,MTMR1
36555,MAX,PCNT
36556,VDR,TPSAB1
36557,E2F1,ASNS
36558,TAL1,BOLA3-AS1
36559,GATA1,TM7SF2
36560,PBX3,VEGFB
36561,FOXM1,ZDHHC23
36562,FOXM1,PZP
36563,MYB,AC002117.1
36564,FOXM1,ITGA9
36565,ERG,GSR
36566,KLF1,LA16c-360H6.3
36567,SIX5,HOMER2
36568,GATA1,TM4SF19
36569,MAFK,RP11-758H9.2
36570,GATA1,NDFIP1
36571,TCF12,ACOT11
36572,FOS,ENAH
36573,ERMAP,WWC2
36574,GATA1,KBTBD4
36575,VDR,LRP8
36576,FOS,ST8SIA6
36577,ERG,RBL1
36578,ERG,LACC1
36579,ERG,ENTPD1-AS1
36580,MAX,EGR2
36581,VDR,XXYLT1-AS2
36582,KLF1,MAP3K10
36583,KLF1,RELL2
36584,BRCA1,DIAPH3
36585,TAL1,RP11-148O21.6
36586,SRF,HIST1H2AG
36587,ERG,AAR2
36588,CEBPB,SELPLG
36589,E2F1,TMEM51
36590,TCF3,NTNG2
36591,TFAP4,SFT2D1
36592,E2F1,CHKB
36593,HDAC1,VCP
36594,EBF1,RP11-297B17.3
36595,TCF3,NDUFA13
36596,GATA1,CPAMD8
36597,FOS,SLC41A2
36598,MAX,LRRC56
36599,SIX5,RP11-407N17.5
36600,ERG,PIN1
36601,ERG,NUCB1
36602,BRCA1,CUX2
36603,ERG,AAAS
36604,FOS,GLB1L2
36605,MAX,PHC2
36606,ERG,CENPB
36607,CEBPB,IL6
36608,TAL1,RP11-556E13.1
36609,FOXM1,RP11-611O2.1
36610,GATA1,USF2
36611,ERG,GUCY2D
36612,SIX5,CCND3
36613,KLF1,SPC25
36614,HDAC1,ARVCF
36615,TCF12,DLG5
36616,KLF1,C19orf68
36617,BRCA1,IL1R2
36618,PBX3,UQCRC1
36619,BRCA1,RP1-148H17.1
36620,VDR,PLTP
36621,E2F1,CTTNBP2NL
36622,ERMAP,ALG9
36623,CEBPB,NUMB
36624,MYH11,GNB1L
36625,EGR2,FMO5
36626,E2F1,OXER1
36627,GATA1,ELL2
36628,TCF3,KCNE1
36629,ERMAP,SOCS7
36630,ERMAP,DRC1
36631,RBPJ,RTN2
36632,MYH11,IFITM2
36633,KLF1,ECE1
36634,BRCA1,CLEC17A
36635,NOTCH1,MAN1C1
36636,ERG,VIPR1-AS1
36637,KLF1,PLVAP
36638,POU2F1,SLC43A1
36639,FOS,KIF20A
36640,E2F1,TFE3
36641,MYH11,TMEM51
36642,CEBPB,APOLD1
36643,FOS,NRAV
36644,TCF12,CLIC1
36645,E2F1,SPCS2
36646,E2F1,SLC9A7
36647,E2F1,FBF1
36648,FOS,FMN1
36649,CEBPB,DFNA5
36650,MAX,KCTD19
36651,E2F1,KLHL30
36652,GATA1,ZNF691
36653,ERG,ABCB8
36654,SRF,DST
36655,ERG,AC108004.3
36656,IRF4,PDCD1
36657,VDR,SGMS2
36658,ERMAP,RP11-556I14.1
36659,ERMAP,SVOPL
36660,ERG,GS1-114I9.1
36661,E2F1,EPHA4
36662,GATA1,TMCO6
36663,ETS1,RNU11
36664,FOS,LRRC36
36665,VDR,FGFR2
36666,MAX,DUSP7
36667,MAFK,LUCAT1
36668,TAL1,RP11-182J1.17
36669,E2F1,COL15A1
36670,ERG,DFNA5
36671,ERG,MTG1
36672,PBX3,PTEN
36673,SIX5,FANCI
36674,VDR,AC007349.5
36675,PBX3,CNPY4
36676,PBX3,IL11RA
36677,HDAC1,CYTH4
36678,SRF,PRSS36
36679,E2F1,HIPK1-AS1
36680,TCF3,LRRC43
36681,IRF4,FAIM
36682,ERG,RPL23A
36683,CEBPB,FANCL
36684,E2F1,RP11-412D9.4
36685,MAX,CCDC6
36686,CEBPB,ZFP36
36687,NOTCH1,RNASEH2A
36688,FOS,RP11-266L9.5
36689,EGR2,LRFN2
36690,TCF3,KTI12
36691,SIX5,FAM114A1
36692,KLF1,RP11-365P13.5
36693,E2F1,CDPF1
36694,CEBPB,HIST3H2A
36695,MYH11,SLC9A7
36696,MYH11,FBF1
36697,MAX,TRAPPC8
36698,VDR,RP11-475I24.3
36699,MYB,TLN1
36700,E2F1,YWHAE
36701,TCF3,LSS
36702,NOTCH1,MYO9A
36703,CEBPB,TMEM229B
36704,ERG,GNG5
36705,ETS1,FOLR3
36706,ETS1,PADI2
36707,GATA1,RRAGD
36708,MYH11,NLRC3
36709,BRCA1,TNFSF13
36710,FOS,F2RL3
36711,VDR,BUB1
36712,ERG,ZBTB7C
36713,CEBPB,UBE2E1
36714,ERG,RP11-362K14.6
36715,ERMAP,SYNE4
36716,ERG,GRAMD1B
36717,HDAC1,ABCC3
36718,FOXM1,TGFB1I1
36719,VDR,BEND4
36720,ERG,THRB
36721,ERG,CHAF1A
36722,SIX5,IDO2
36723,BRCA1,WDR86
36724,ERG,ZFP36
36725,CEBPB,H2AFJ
36726,TCF3,CCDC51
36727,HDAC1,IDI1
36728,CEBPB,TNFRSF1A
36729,CEBPB,PELP1
36730,SRF,DMWD
36731,KLF1,ZCCHC3
36732,KLF1,DECR1
36733,NOTCH1,PPP1R16B
36734,STAT1,CLSTN3
36735,EGR2,AC009120.10
36736,EGR2,GLYCTK
36737,FOS,RAD51AP1
36738,E2F1,FEN1
36739,SIX5,RRNAD1
36740,TAL1,RP11-769O8.1
36741,PBX3,RP11-424N24.2
36742,FOXM1,DTNA
36743,E2F1,XKRX
36744,KLF1,LINC00211
36745,BRCA1,FAM234B
36746,TCF3,EFCAB13
36747,EGR2,HOXA10-AS
36748,BCL6,IKZF3
36749,FOS,AATK
36750,KLF1,FOXP1
36751,E2F1,MIB1
36752,VDR,CCND1
36753,ERG,UBE2E1
36754,POU2F1,PKM
36755,E2F1,MT-ND4L
36756,TAL1,SPOCK3
36757,GATA1,FLT1
36758,MYH11,CDPF1
36759,SIX5,DNMBP
36760,ERMAP,RP11-574F21.2
36761,FOXM1,RP11-412B14.1
36762,VDR,RP11-159H10.3
36763,MYB,ANKS3
36764,ERG,NREP
36765,MAX,PDLIM2
36766,IRF4,RASGRP2
36767,ERMAP,KRT2
36768,SIX5,SGOL1
36769,ERG,ANKRD34B
36770,ERG,ACBD5
36771,GATA1,TNS1
36772,HDAC1,ZFAT
36773,BRCA1,TOMM20L
36774,KLF1,RP5-1074L1.4
36775,BRCA1,RP11-472N13.3
36776,TCF3,CD101
36777,SP1,STX6
36778,MYH11,EFHD2
36779,MYH11,KLHL2
36780,E2F1,RNF167
36781,SIX5,RP4-555D20.2
36782,E2F1,AKT1
36783,TCF3,SEPT9
36784,MYH11,S1PR4
36785,TAL1,RP5-899E9.1
36786,ERG,LIMK1
36787,TAL1,CTRC
36788,ERG,RP11-400F19.6
36789,E2F1,ABRACL
36790,MAX,IPP
36791,SIX5,NAV1
36792,SPI1,STX10
36793,GATA1,SLC18B1
36794,ERMAP,MIR9-3HG
36795,MYH11,MIB1
36796,FOXM1,CLGN
36797,TAL1,IGLV7-46
36798,GATA1,ANKRD20A2
36799,ERG,MYH3
36800,KLF1,CTD-3064M3.7
36801,SIX5,DPPA4
36802,TAL1,RP5-940J5.6
36803,SPI1,ANXA2
36804,HDAC1,ALDH9A1
36805,SIX5,PEG10
36806,ERG,PARP4
36807,SIX5,CTC-444N24.8
36808,ERG,ZSCAN16-AS1
36809,ERMAP,PTK7
36810,VDR,TBC1D2
36811,CEBPB,ZNF816-ZNF321P
36812,ERG,KRT73
36813,BRCA1,P4HA3
36814,MAX,RNF213
36815,GATA1,TUBB2A
36816,GATA1,VPREB1
36817,FOXM1,PIK3R6
36818,SIX5,RP11-347C12.10
36819,ERG,GTPBP8
36820,E2F1,ST8SIA6-AS1
36821,BRCA1,RP1-221C16.8
36822,MAX,HSPA6
36823,BRCA1,RP1-28O10.1
36824,HDAC1,ZNF697
36825,E2F1,RP11-803B1.8
36826,MAX,RNASEH2B
36827,MYB,RPL30
36828,BRCA1,GOLGA8M
36829,GATA1,TMTC3
36830,IRF4,RAB7A
36831,CEBPB,FAM45A
36832,SIX5,SERHL2
36833,HDAC1,HSPA2
36834,HDAC1,TTC28
36835,GATA1,IRF3
36836,E2F1,ATL1
36837,MTA3,ADPRH
36838,VDR,RSPH1
36839,GATA1,CRY1
36840,FOS,AP003774.4
36841,JUND,WSB2
36842,HDAC1,ZNF599
36843,BCL3,C21orf58
36844,E2F1,SERF2
36845,ERMAP,PRCD
36846,MYH11,PLCB1
36847,HDAC1,HIST1H1E
36848,NOTCH1,DST
36849,PBX3,TGFBR3L
36850,KLF1,ZNF316
36851,ERG,ZNF816-ZNF321P
36852,KLF1,FOXD2
36853,FOS,CACNA2D2
36854,ERG,IGHV3-23
36855,KLF1,HMMR
36856,MYB,RP11-1275H24.2
36857,GATA1,IGLL1
36858,KLF1,TRADD
36859,SRF,RP11-783K16.13
36860,MYH11,LONRF1
36861,HDAC1,PDE4C
36862,SRF,RPS8
36863,TCF3,EMILIN1
36864,ERG,RANBP17
36865,SIX5,SLC4A4
36866,ERG,MFHAS1
36867,ERG,PDE6H
36868,POU2F1,SH3PXD2A
36869,TAL1,CHRFAM7A
36870,FOS,SULT1A2
36871,GATA1,KSR1
36872,HDAC1,ARHGAP31
36873,ERG,IRGQ
36874,ERG,CXCR6
36875,TCF12,RGS9
36876,ERG,TOR4A
36877,ETS1,RCN2
36878,FOXM1,LRRC7
36879,TCF3,NEK10
36880,E2F1,PET100
36881,TCF3,RP11-492E3.2
36882,TCF12,RP11-867G23.4
36883,EBF1,FANCA
36884,NOTCH1,TMEM38A
36885,NOTCH1,PRSS36
36886,SRF,PGLS
36887,MAX,C5orf30
36888,E2F1,POMP
36889,HDAC1,CCNA2
36890,E2F1,HM13
36891,ERMAP,DRD4
36892,TAL1,RP11-214O1.2
36893,BRCA1,PSAT1
36894,GATA1,RPE
36895,ERG,SPC24
36896,HDAC1,ARFIP1
36897,HDAC1,GLRX2
36898,ERG,BTBD11
36899,ERG,MKRN1
36900,MAX,LRRC61
36901,FOXM1,CDC42BPB
36902,TFAP4,GNB1
36903,KLF1,AURKA
36904,FOS,PRKCZ
36905,ERG,EZR
36906,CEBPB,SELENBP1
36907,GATA1,RP11-525A16.4
36908,NOTCH1,GOLGA7B
36909,FOS,RNASE1
36910,FOXM1,PRG4
36911,BRCA1,MAMSTR
36912,E2F1,CEP41
36913,GATA1,C4orf47
36914,ERG,MCOLN2
36915,TAL1,AC007381.3
36916,ZEB1,RNPEP
36917,ERMAP,NPAS2
36918,FOS,ASPM
36919,CEBPB,UBXN10-AS1
36920,E2F1,SAP30L-AS1
36921,VDR,RP11-219B4.7
36922,E2F1,RTN4IP1
36923,SIX5,CENPL
36924,FOXM1,AC084082.3
36925,NOTCH1,DMWD
36926,MAX,RP11-443B7.1
36927,KLF1,ZCCHC24
36928,E2F1,CNPY3
36929,ERG,C1QTNF4
36930,FOXM1,NYNRIN
36931,TCF3,CTB-114C7.4
36932,GATA1,ARF1
36933,ERG,FAM92A1
36934,GATA1,RP11-598F7.3
36935,EGR2,LL22NC03-75H12.2
36936,KLF1,RP11-1275H24.1
36937,VDR,LINC00683
36938,CEBPB,BIRC5
36939,KLF1,HCG14
36940,TAL1,CENPE
36941,ERG,THEM6
36942,SRF,CDH23
36943,CEBPB,HIST1H2AD
36944,HDAC1,LCK
36945,TCF12,FBRSL1
36946,FOS,CASQ1
36947,BRCA1,LDHAL6A
36948,HDAC1,TEX2
36949,GATA1,RMI2
36950,GATA1,RP11-446E24.4
36951,BRCA1,LDB2
36952,KLF1,RP11-87C12.5
36953,KLF1,SHKBP1
36954,FOXM1,B3GAT1
36955,RBPJ,ARPC2
36956,NOTCH1,PPHLN1
36957,KLF1,HOXB3
36958,MAX,SLC12A2
36959,IRF4,XBP1
36960,CEBPB,CTD-2553L13.10
36961,GATA1,SLC25A34
36962,NOTCH1,EEPD1
36963,SP1,ZSWIM6
36964,ERG,C8orf89
36965,SIX5,IGHG4
36966,BRCA1,RAPH1
36967,EGR2,VASH2
36968,KLF1,PBK
36969,ETS1,SLC38A1
36970,TCF3,IFITM10
36971,SPI1,C19orf38
36972,KLF1,RP11-24N18.1
36973,CREB1,TAF7
36974,TCF12,PRELID1
36975,TCF3,SGMS1-AS1
36976,CEBPB,ZNF444
36977,HDAC1,MTMR2
36978,NOTCH1,MIR22HG
36979,FOXM1,SPOCD1
36980,KLF1,RNF165
36981,GATA1,ARHGAP22
36982,E2F1,SPAG1
36983,KLF1,SPATC1
36984,SIX5,CRHBP
36985,SIX5,APOBEC3B
36986,GATA1,SLC27A2
36987,ERG,CTD-2553L13.10
36988,FOXM1,RP11-713P17.3
36989,ERG,BCL3
36990,MAX,ATP5I
36991,TCF3,FAM69B
36992,CEBPB,SPICE1
36993,VDR,RP5-1098D14.1
36994,SIX5,TGFA
36995,ERG,TLR6
36996,SPI1,TIMP1
36997,SIX5,RP11-156K13.3
36998,E2F1,LINC00865
36999,ERMAP,RP11-737O24.5
37000,CEBPB,LRRC8A
37001,ERMAP,SCN4B
37002,KLF1,RP11-217B7.3
37003,TCF3,LAMP1
37004,IRF4,TRABD
37005,ERG,RORC
37006,MAX,PPIB
37007,MYB,STK10
37008,ERG,FBXL22
37009,KLF1,MCOLN3
37010,HDAC1,PPP1R13B
37011,POU2F1,RP11-158I9.5
37012,ERG,AC007383.3
37013,MAX,SCP2
37014,EGR2,TLR3
37015,BRCA1,FKBP1B
37016,ERG,CBX2
37017,CEBPB,CABYR
37018,GATA1,FAM64A
37019,EGR2,CCNF
37020,MYB,TRAPPC5
37021,GATA1,TOPBP1
37022,EBF1,AC002117.1
37023,E2F1,PLP2
37024,VDR,KRT23
37025,NOTCH1,ARMC7
37026,TCF12,NCAPH
37027,FOXM1,SH3TC2
37028,FOXM1,LRG1
37029,BRCA1,ZNF79
37030,FOXM1,LINC00968
37031,IRF4,DTX4
37032,MYH11,HIVEP2
37033,TCF12,RP11-242D8.1
37034,HDAC1,RP11-326C3.7
37035,FOXM1,TMEM221
37036,E2F1,PRMT6
37037,MYH11,DGKQ
37038,NOTCH1,RP11-783K16.13
37039,FOXM1,PARPBP
37040,ERG,RTN4
37041,SRF,PDLIM2
37042,ERMAP,KLRC3
37043,MYH11,SYT5
37044,E2F1,LINC01483
37045,NOTCH1,RPS8
37046,E2F1,FAM219A
37047,SPI1,IL10RB
37048,EGR2,ECT2
37049,GATA1,AC027601.1
37050,TCF12,NTRK1
37051,MYB,GALNT6
37052,GATA1,CTD-2349P21.12
37053,HDAC1,RP11-1275H24.3
37054,MYB,KAT2A
37055,FOXM1,PFN1
37056,ERG,MEX3C
37057,GATA1,TNFSF10
37058,ETS1,MED14OS
37059,ERMAP,KIF23
37060,HDAC1,RP11-809O17.1
37061,STAT1,S100A11
37062,BRCA1,RP11-265P11.1
37063,NOTCH1,CTD-3222D19.12
37064,MYB,ATG9B
37065,MYB,PGM2L1
37066,NOTCH1,PGLS
37067,NOTCH1,SDE2
37068,SIX5,RP11-1055B8.4
37069,ETS1,CPEB3
37070,BRCA1,BACE1
37071,MYB,DOK2
37072,NOTCH1,LRRC56
37073,ERG,ZNF853
37074,HDAC1,GSTA4
37075,SPI1,PHLDB3
37076,SIX5,FAM221B
37077,MYH11,PLP2
37078,ERMAP,CCL23
37079,CEBPB,CTSH
37080,KLF1,ENAM
37081,E2F1,CHCHD10
37082,E2F1,MALAT1
37083,MYH11,MYADM
37084,VDR,RBPMS2
37085,EGR2,RP11-84C10.2
37086,GATA1,AC020571.3
37087,GATA1,SRBD1
37088,CEBPB,NDFIP2
37089,CEBPB,MED12L
37090,MYH11,RP11-61A14.1
37091,KLF1,ZWINT
37092,HDAC1,KIAA0513
37093,EGR2,MLXIPL
37094,HDAC1,MGLL
37095,ETS1,PRKACA
37096,ETS1,RANGRF
37097,BRCA1,RNF208
37098,MYH11,FAM219A
37099,E2F1,KCTD21
37100,BRCA1,TRBV7-2
37101,JUND,DLGAP1-AS1
37102,FOXM1,DLL1
37103,USF2,VPS37C
37104,TAL1,SLC2A13
37105,ERMAP,LL21NC02-1C16.2
37106,FOXM1,ELMOD1
37107,TAL1,RP11-552D4.1
37108,FOXM1,ERICH5
37109,PBX3,PPM1G
37110,CEBPB,ATP5B
37111,EGR2,NUAK1
37112,E2F1,MAST4
37113,E2F1,GPR84
37114,HDAC1,FHOD1
37115,FOS,PEBP4
37116,MTA3,TPM4
37117,MYB,C17orf64
37118,ERG,MED12L
37119,GATA1,TRAV20
37120,FOS,ROBO4
37121,SIX5,SMOC1
37122,VDR,CLASP1
37123,KLF1,DAPK2
37124,FOS,NRXN2
37125,ERG,EPB42
37126,MYH11,MALAT1
37127,MYH11,CHCHD10
37128,ERMAP,RASSF5
37129,KLF1,DGCR6
37130,KLF1,RFX2
37131,KLF1,TNFSF11
37132,NOTCH1,VANGL1
37133,NOTCH1,IL2RG
37134,E2F1,MIR3945HG
37135,HDAC1,RBM14
37136,ERG,SHISA8
37137,VDR,CC2D2A
37138,GATA2,CYP2E1
37139,ERG,ATP5B
37140,FOXP1,THADA
37141,KLF1,MAP3K14
37142,VDR,C15orf53
37143,KLF1,TTLL1
37144,KLF1,HSPA8
37145,ERG,DENND6A
37146,E2F1,SPRED1
37147,PBX3,RP11-347I19.7
37148,KLF1,RARG
37149,FOXM1,DPY19L3
37150,MAX,MEMO1
37151,TAL1,UHRF1BP1
37152,E2F1,FLVCR2
37153,TCF12,PARK7
37154,VDR,FRRS1L
37155,HDAC1,LIM2
37156,BRCA1,FRY-AS1
37157,E2F1,CMBL
37158,FOXM1,DSEL
37159,VDR,C21orf58
37160,SIX5,NCAPG2
37161,BCL3,SEPT5
37162,GATA1,FAF2
37163,TCF12,PROCR
37164,RBPJ,ADRBK1
37165,CEBPB,EBLN2
37166,KLF1,L3MBTL1
37167,MYH11,MAST4
37168,ETS1,SLC35C2
37169,MYB,ADCK2
37170,TAL1,AF129408.17
37171,E2F1,PIP4K2C
37172,ERMAP,HIST1H2AH
37173,HDAC1,RP4-563E14.1
37174,ERG,TFR2
37175,ERG,C5orf63
37176,CEBPB,MPC1
37177,ERG,ZFYVE21
37178,ERG,KB-1980E6.3
37179,MYB,TUFT1
37180,VDR,PGA5
37181,ERG,PKMYT1
37182,PAX5,RP11-960L18.1
37183,E2F1,PRICKLE1
37184,E2F1,MFN2
37185,FOXM1,IGLV2-8
37186,CEBPB,HERC5
37187,USF2,SLC30A1
37188,HDAC1,LRRCC1
37189,MAX,MAN2A2
37190,EGR2,PCAT29
37191,MAX,TNFSF13
37192,IRF4,AC002454.1
37193,TAL1,RP11-298E9.5
37194,SIX5,RNASE4
37195,E2F1,TUBGCP4
37196,CEBPB,CTB-131K11.1
37197,HDAC1,AGO4
37198,TAL1,KIT
37199,MYH11,SPRED1
37200,BCL3,PIEZO1
37201,BRCA1,LYNX1
37202,KLF1,RP11-118B22.4
37203,E2F1,ACCS
37204,ERMAP,DACT1
37205,VDR,CTD-2545M3.8
37206,SIX5,NUDT10
37207,ETS1,NPM1
37208,ERMAP,SAMD11
37209,TCF12,SNF8
37210,EBF1,KCNAB2
37211,CEBPB,MX2
37212,KLF1,XPO7
37213,E2F1,GNE
37214,USF2,SYNGAP1
37215,KLF1,CASZ1
37216,ERMAP,SUV39H2
37217,SIX5,RP11-414C23.1
37218,SIX5,HMHB1
37219,SPI1,CTSB
37220,FOS,DNAL4
37221,TCF3,GGT7
37222,EGR2,GRB10
37223,FOS,CTD-2376I20.1
37224,KLF1,PAK6
37225,FOXM1,RP11-426L16.3
37226,ERG,HCST
37227,MTA3,JUNB
37228,PBX3,ZHX2
37229,KLF1,RNF150
37230,ERMAP,KLF1
37231,SIX5,SLC22A17
37232,SIX5,TMOD3
37233,VDR,FPR3
37234,TAL1,RP4-530I15.9
37235,TCF12,FZD2
37236,KLF1,AP003068.23
37237,MYH11,PRICKLE1
37238,TAL1,TNFSF4
37239,EGR2,CAPN1
37240,MYH11,MFN2
37241,ETS1,YTHDF3
37242,NOTCH1,EMID1
37243,ERG,KNSTRN
37244,VDR,CDC45
37245,BRCA1,ME1
37246,VDR,RGS13
37247,MYB,NDUFAF6
37248,SIX5,PRLR
37249,ERG,RP11-354E11.2
37250,SIX5,BOLA3-AS1
37251,VDR,KRT81
37252,KLF1,RHEB
37253,KLF1,ZNF546
37254,VDR,RP11-219G17.4
37255,KLF1,EPB41L4A
37256,GATA1,SCAMP1
37257,HIF1A,BNIP3L
37258,PBX3,MDK
37259,TCF3,ACY3
37260,ERG,MYO1C
37261,MYH11,TMEM150B
37262,E2F1,UBALD1
37263,CEBPB,OXCT1
37264,FOXM1,MND1
37265,MYH11,GNE
37266,MAX,SCMH1
37267,JUND,ABHD12
37268,IRF4,RPL38
37269,KLF1,SSC5D
37270,EGR2,TMSB4X
37271,SPI1,UBE2R2
37272,NOTCH1,CCT3
37273,CEBPB,HEY1
37274,EGR2,AC016549.1
37275,SRF,ATP5I
37276,GATA1,RILP
37277,FOXM1,SLC17A9
37278,ERG,KIR3DL3
37279,JUND,RHOB
37280,HDAC1,C9orf163
37281,STAT1,TTC39C-AS1
37282,ERG,P2RX1
37283,MAX,PDSS1
37284,TCF3,RP3-461P17.10
37285,ERMAP,TACR2
37286,HDAC1,SAMD8
37287,HDAC1,PNISR
37288,SIX5,RP11-556E13.1
37289,BCL3,MGAT5
37290,SRF,PPIB
37291,HDAC1,ANO6
37292,ERMAP,CTC-260E6.6
37293,ERG,RP11-669C19.1
37294,CDK9,ABHD17B
37295,EBF1,MMP11
37296,KLF1,SYNPO
37297,FOXM1,LINC01127
37298,KLF1,BEX1
37299,FOXM1,PSMB10
37300,HDAC1,RAB20
37301,HDAC1,SIK3
37302,ERMAP,GPR20
37303,TCF3,CEP85
37304,EGR2,LSINCT5
37305,EBF1,CDV3
37306,TCF3,PLXNA4
37307,CEBPB,RNF214
37308,MYB,CUEDC1
37309,MAX,TMEM177
37310,HDAC1,FGFRL1
37311,GATA1,LINC00954
37312,E2F1,GRHL1
37313,MAX,PLD6
37314,E2F1,ZDHHC19
37315,TAL1,AC007386.4
37316,MYB,STX18
37317,MYB,SLC37A1
37318,EGR2,SOCS6
37319,VDR,RP11-466P24.6
37320,MYB,CALM2
37321,ERG,MTRF1L
37322,ETS1,TAF13
37323,GATA1,ANXA6
37324,ERMAP,LA16c-444G7.2
37325,TCF3,RHOG
37326,SRF,PTP4A2
37327,BRCA1,ATP1B2
37328,RUNX3,KLRB1
37329,FOS,KIF17
37330,BCL3,RP11-867G23.4
37331,ERG,AKNA
37332,CEBPB,SSH3
37333,PBX3,SPATS2L
37334,CEBPB,RP4-613B23.1
37335,E2F1,COL4A4
37336,KLF1,AC015971.2
37337,KLF1,RP11-10C24.3
37338,E2F1,VRK2
37339,ERG,DGAT1
37340,FOS,KIF4A
37341,KLF1,RP11-256L11.3
37342,TCF12,KRT18
37343,TCF3,MMP15
37344,NOTCH1,SMAD7
37345,GATA1,CCDC92
37346,KLF1,TSC22D3
37347,IRF4,IGF1R
37348,FOS,SEC14L5
37349,GATA1,LRFN1
37350,KLF1,H3F3B
37351,MYH11,SLC27A4
37352,EGR2,RP11-212I21.4
37353,HDAC1,FOS
37354,E2F1,GK
37355,HDAC1,TIE1
37356,E2F1,MT-CO1
37357,SIX5,RP11-182J1.17
37358,E2F1,PDGFRB
37359,SRF,MROH6
37360,VDR,ACOT11
37361,SRF,NAA40
37362,CEBPB,UBL7-AS1
37363,MAX,PSAT1
37364,ERG,DDOST
37365,ERG,RP4-613B23.1
37366,NOTCH1,LSM10
37367,JUND,NR1H3
37368,PBX3,TGFB1
37369,BRCA1,CA8
37370,HDAC1,UBTF
37371,KLF1,PINLYP
37372,ERMAP,MMRN1
37373,E2F1,SNRPB
37374,NOTCH1,C16orf70
37375,PBX3,ELL
37376,TAL1,RP11-553K8.2
37377,MAX,MAMSTR
37378,TAL1,PRSS35
37379,HDAC1,RP13-270P17.1
37380,GATA1,TMEM155
37381,IRF4,HEG1
37382,CEBPB,CEP70
37383,CEBPB,LEO1
37384,ERG,UBL7-AS1
37385,ERMAP,CTD-2215E18.1
37386,CEBPB,AMN1
37387,TCF3,FAM41C
37388,E2F1,RP11-146F11.1
37389,GATA1,DHCR7
37390,TCF12,RP11-46A10.5
37391,HDAC1,SUSD1
37392,BRCA1,RP11-384K6.8
37393,FOXM1,C17orf53
37394,TCF12,AC074289.1
37395,POU2F1,HSP90AA1
37396,BRCA1,XK
37397,ERG,TNFRSF10B
37398,GATA1,SDCBP
37399,ETS1,COQ2
37400,PBX3,KLF6
37401,BRCA1,BCAR3
37402,KLF1,CYP1B1-AS1
37403,KLF1,HIST1H2BD
37404,SIX5,RP11-769O8.1
37405,CEBPB,ASNS
37406,SRF,DHRS4
37407,ERG,CEP70
37408,ERG,LEO1
37409,SIX5,MCF2L-AS1
37410,FOXM1,BCDIN3D-AS1
37411,ERG,TRIM47
37412,FOXM1,TRIM3
37413,SIX5,KNTC1
37414,KLF1,STK3
37415,FOXM1,PLPP2
37416,SIX5,SPOCK3
37417,SRF,RP3-402G11.25
37418,MYB,ACTR3
37419,FOXM1,HPCAL4
37420,JUND,ELP3
37421,MYH11,TMEM164
37422,TAL1,LGALS8-AS1
37423,E2F1,AC022182.1
37424,TCF3,WFDC3
37425,FOXM1,MT-ND1
37426,TCF3,PALD1
37427,FOS,BRK1
37428,HDAC1,MED20
37429,KLF1,RBX1
37430,POU2F1,SLC23A2
37431,MYH11,RP11-146F11.1
37432,TCF12,MAST2
37433,E2F1,TRIM25
37434,E2F1,BOK
37435,NOTCH1,DCK
37436,ESRRA,TUBA4A
37437,GATA1,DNAJB1
37438,PAX5,SNX22
37439,ERG,GNB1L
37440,MYH11,PRKCB
37441,MYH11,YES1
37442,IRF4,RP5-1180E21.5
37443,VDR,RPP25
37444,ERG,IFITM2
37445,TCF3,RP11-108M9.6
37446,SIX5,RP5-899E9.1
37447,LMO2,SLC11A1
37448,NOTCH1,ATP5I
37449,TCF12,ZNF575
37450,ZEB1,CFD
37451,FOXM1,RP13-297E16.4
37452,ERMAP,LINC01251
37453,GATA1,SLC29A4
37454,GATA1,ARHGAP18
37455,ERG,CHKB
37456,KLF1,TRAV1-1
37457,SIX5,SPSB1
37458,MYH11,VENTX
37459,SRF,MAN2A2
37460,FOS,RP3-323A16.1
37461,SIX5,MAP1LC3B
37462,SIX5,RTCA-AS1
37463,TCF12,RAB30
37464,MYH11,CTD-3131K8.2
37465,NOTCH1,PPIB
37466,KLF1,LINC01063
37467,VDR,RP3-323P24.3
37468,SIX5,RP5-940J5.6
37469,HDAC1,FAM167A
37470,NOTCH1,KIF21B
37471,FOXM1,AP000476.1
37472,HDAC1,ST3GAL3
37473,MYB,HDAC1
37474,CEBPB,SLC9A7
37475,CEBPB,FBF1
37476,E2F1,LYSMD1
37477,ERG,SNCG
37478,FOXM1,SYBU
37479,ETS1,THAP11
37480,EGR2,ADGRE3
37481,ERG,ARID3B
37482,FOS,PSMA1
37483,ERG,ANAPC15
37484,BRCA1,FSIP1
37485,KLF1,LCNL1
37486,SIX5,TXNDC5
